geometry,crossroad_count,road_length,shop_count,residential_area,commercial_area,industrial_area,railway_station_count,bicycle_lane_length,bus_station_count
"POLYGON ((121.3251247568239 30.98691269999999, 121.3251247568239 31.00616356086033, 121.3026668747209 31.00616356086033, 121.3026668747209 30.98691269999999, 121.3251247568239 30.98691269999999))",0,28642.21000992325,0,213069.8686812118,0.0,0.0,0,0.0,2
"POLYGON ((121.3251247568239 31.00616356086033, 121.3251247568239 31.02541053512337, 121.3026668747209 31.02541053512337, 121.3026668747209 31.00616356086033, 121.3251247568239 31.00616356086033))",0,17516.78860369423,0,0.0,0.0,283716.72177558084,0,0.0,29
"POLYGON ((121.3251247568239 31.02541053512337, 121.3251247568239 31.04465362140231, 121.3026668747209 31.04465362140231, 121.3026668747209 31.02541053512337, 121.3251247568239 31.02541053512337))",0,15988.421957897956,0,14357.18160202371,0.0,1078.8258137919736,0,0.0,24
"POLYGON ((121.3251247568239 31.04465362140231, 121.3251247568239 31.0638928183124, 121.3026668747209 31.0638928183124, 121.3026668747209 31.04465362140231, 121.3251247568239 31.04465362140231))",0,17727.84334842131,0,432382.8670202271,0.0,55685.11142349821,0,0.0,27
"POLYGON ((121.3251247568239 31.0638928183124, 121.3251247568239 31.0831281244709, 121.3026668747209 31.0831281244709, 121.3026668747209 31.0638928183124, 121.3251247568239 31.0638928183124))",4,29943.03255017593,0,1108388.225257337,0.0,0.0,0,0.0,40
"POLYGON ((121.3251247568239 31.0831281244709, 121.3251247568239 31.10235953849711, 121.3026668747209 31.10235953849711, 121.3026668747209 31.0831281244709, 121.3251247568239 31.0831281244709))",0,34216.317881098825,1,928634.7133701572,0.0,546833.8552863245,0,0.0,15
"POLYGON ((121.3251247568239 31.10235953849711, 121.3251247568239 31.12158705901236, 121.3026668747209 31.12158705901236, 121.3026668747209 31.10235953849711, 121.3251247568239 31.10235953849711))",3,43702.28550313601,0,328962.2531582839,0.0,3010095.346125254,0,0.0,34
"POLYGON ((121.3251247568239 31.12158705901236, 121.3251247568239 31.14081068464005, 121.3026668747209 31.14081068464005, 121.3026668747209 31.12158705901236, 121.3251247568239 31.12158705901236))",10,43871.59550974064,4,1903115.9267068407,144604.8896401596,1112012.571905102,1,0.0,56
"POLYGON ((121.3251247568239 31.14081068464005, 121.3251247568239 31.16003041400555, 121.3026668747209 31.16003041400555, 121.3026668747209 31.14081068464005, 121.3251247568239 31.14081068464005))",2,39669.30074400792,14,2384645.763416664,273232.9122455102,150171.94098195783,0,604.5533873860622,50
"POLYGON ((121.3251247568239 31.16003041400555, 121.3251247568239 31.17924624573631, 121.3026668747209 31.17924624573631, 121.3026668747209 31.16003041400555, 121.3251247568239 31.16003041400555))",3,70576.06575595133,5,1200866.6767603587,73988.18021234889,0.0,0,11368.278933653397,37
"POLYGON ((121.3251247568239 31.17924624573631, 121.3251247568239 31.1984581784618, 121.3026668747209 31.1984581784618, 121.3026668747209 31.17924624573631, 121.3251247568239 31.17924624573631))",23,118044.03937772648,16,431204.72412940016,590063.3014310694,0.0,6,2617.6042184891744,75
"POLYGON ((121.3251247568239 31.1984581784618, 121.3251247568239 31.21766621081351, 121.3026668747209 31.21766621081351, 121.3026668747209 31.1984581784618, 121.3251247568239 31.1984581784618))",73,88321.12488703716,28,656257.6482001877,1450546.0653306097,58886.18120286082,0,12700.099388630848,61
"POLYGON ((121.3251247568239 31.21766621081351, 121.3251247568239 31.23687034142498, 121.3026668747209 31.23687034142498, 121.3026668747209 31.21766621081351, 121.3251247568239 31.21766621081351))",20,46954.498429965744,1,617515.8718743538,0.0,0.0,1,3739.524120266212,30
"POLYGON ((121.3251247568239 31.23687034142498, 121.3251247568239 31.25607056893175, 121.3026668747209 31.25607056893175, 121.3026668747209 31.23687034142498, 121.3251247568239 31.23687034142498))",8,46570.38256502042,4,1543417.3670689105,0.0,0.0,1,19927.444645891017,42
"POLYGON ((121.3251247568239 31.25607056893175, 121.3251247568239 31.27526689197145, 121.3026668747209 31.27526689197145, 121.3026668747209 31.25607056893175, 121.3251247568239 31.25607056893175))",18,56620.88551685294,5,163511.34338976166,0.0,140590.93084722752,1,9394.829896026626,35
"POLYGON ((121.3251247568239 31.27526689197145, 121.3251247568239 31.29445930918367, 121.3026668747209 31.29445930918367, 121.3026668747209 31.27526689197145, 121.3251247568239 31.27526689197145))",4,46531.54454539316,4,872783.967767184,205355.08145685404,335.2018048160114,0,12976.76761603733,51
"POLYGON ((121.3251247568239 31.29445930918367, 121.3251247568239 31.31364781921008, 121.3026668747209 31.31364781921008, 121.3026668747209 31.29445930918367, 121.3251247568239 31.29445930918367))",8,36536.41046919285,5,517809.3566442936,0.0,0.0,0,6298.104457842731,41
"POLYGON ((121.3251247568239 31.31364781921008, 121.3251247568239 31.33283242069435, 121.3026668747209 31.33283242069435, 121.3026668747209 31.31364781921008, 121.3251247568239 31.31364781921008))",2,35030.56911137164,0,0.0,0.0,0.0,0,0.0,23
"POLYGON ((121.3251247568239 31.33283242069435, 121.3251247568239 31.3520131122822, 121.3026668747209 31.3520131122822, 121.3026668747209 31.33283242069435, 121.3251247568239 31.33283242069435))",4,29798.78874818288,0,0.0,0.0,0.0,0,0.0,25
"POLYGON ((121.3251247568239 31.3520131122822, 121.3251247568239 31.37118989262137, 121.3026668747209 31.37118989262137, 121.3026668747209 31.3520131122822, 121.3251247568239 31.3520131122822))",0,11950.21119052846,0,0.0,0.0,0.0,0,0.0,16
"POLYGON ((121.3251247568239 31.37118989262137, 121.3251247568239 31.39036276036163, 121.3026668747209 31.39036276036163, 121.3026668747209 31.37118989262137, 121.3251247568239 31.37118989262137))",0,10980.458429235536,0,0.0,0.0,0.0,0,0.0,12
"POLYGON ((121.3251247568239 31.39036276036163, 121.3251247568239 31.40953171415478, 121.3026668747209 31.40953171415478, 121.3026668747209 31.39036276036163, 121.3251247568239 31.39036276036163))",4,29398.681028227853,0,0.0,0.0,0.0,0,0.0,4
"POLYGON ((121.3251247568239 31.40953171415478, 121.3251247568239 31.42869675265463, 121.3026668747209 31.42869675265463, 121.3026668747209 31.40953171415478, 121.3251247568239 31.40953171415478))",0,42595.11794333607,0,0.0,0.0,0.0,0,0.0,5
"POLYGON ((121.3251247568239 31.42869675265463, 121.3251247568239 31.44785787451704, 121.3026668747209 31.44785787451704, 121.3026668747209 31.42869675265463, 121.3251247568239 31.42869675265463))",0,28949.6792071576,0,0.0,0.0,0.0,0,0.0,15
"POLYGON ((121.3251247568239 31.44785787451704, 121.3251247568239 31.4670150783999, 121.3026668747209 31.4670150783999, 121.3026668747209 31.44785787451704, 121.3251247568239 31.44785787451704))",0,18562.607626151246,0,0.0,0.0,0.0,0,0.0,14
"POLYGON ((121.3251247568239 31.4670150783999, 121.3251247568239 31.4861683629631, 121.3026668747209 31.4861683629631, 121.3026668747209 31.4670150783999, 121.3251247568239 31.4670150783999))",0,20783.28104258981,0,297645.692213493,0.0,0.0,0,0.0,25
"POLYGON ((121.3251247568239 31.4861683629631, 121.3251247568239 31.50531772686858, 121.3026668747209 31.50531772686858, 121.3026668747209 31.4861683629631, 121.3251247568239 31.4861683629631))",0,10704.588893362576,0,118499.73181503011,0.0,0.0,0,0.0,18
"POLYGON ((121.3475826389269 30.98691269999999, 121.3475826389269 31.00616356086033, 121.3251247568239 31.00616356086033, 121.3251247568239 30.98691269999999, 121.3475826389269 30.98691269999999))",0,40947.22414087111,0,0.0,0.0,38760.41243034003,0,0.0,20
"POLYGON ((121.3475826389269 31.00616356086033, 121.3475826389269 31.02541053512337, 121.3251247568239 31.02541053512337, 121.3251247568239 31.00616356086033, 121.3475826389269 31.00616356086033))",1,47066.31380593805,0,0.0,0.0,1043686.1975647244,0,0.0,14
"POLYGON ((121.3475826389269 31.02541053512337, 121.3475826389269 31.04465362140231, 121.3251247568239 31.04465362140231, 121.3251247568239 31.02541053512337, 121.3475826389269 31.02541053512337))",0,7729.842168431447,0,1074874.261270851,283698.43955131853,0.0,0,0.0,2
"POLYGON ((121.3475826389269 31.04465362140231, 121.3475826389269 31.0638928183124, 121.3251247568239 31.0638928183124, 121.3251247568239 31.04465362140231, 121.3475826389269 31.04465362140231))",0,6805.451452421556,0,630234.3297692006,0.0,0.0,0,0.0,17
"POLYGON ((121.3475826389269 31.0638928183124, 121.3475826389269 31.0831281244709, 121.3251247568239 31.0831281244709, 121.3251247568239 31.0638928183124, 121.3475826389269 31.0638928183124))",1,22430.718618549407,0,2078433.1705500784,0.0,0.0,0,0.0,43
"POLYGON ((121.3475826389269 31.0831281244709, 121.3475826389269 31.10235953849711, 121.3251247568239 31.10235953849711, 121.3251247568239 31.0831281244709, 121.3475826389269 31.0831281244709))",4,39342.44909882228,0,3393900.220898043,0.0,74718.97054232964,0,0.0,33
"POLYGON ((121.3475826389269 31.10235953849711, 121.3475826389269 31.12158705901236, 121.3251247568239 31.12158705901236, 121.3251247568239 31.10235953849711, 121.3475826389269 31.10235953849711))",9,51852.09068458908,0,1695289.6416104909,0.0,5176.992127500992,0,0.0,30
"POLYGON ((121.3475826389269 31.12158705901236, 121.3475826389269 31.14081068464005, 121.3251247568239 31.14081068464005, 121.3251247568239 31.12158705901236, 121.3475826389269 31.12158705901236))",1,42843.20240273634,1,2967053.757003069,0.0,149949.62142019923,0,0.0,32
"POLYGON ((121.3475826389269 31.14081068464005, 121.3475826389269 31.16003041400555, 121.3251247568239 31.16003041400555, 121.3251247568239 31.14081068464005, 121.3475826389269 31.14081068464005))",16,52426.291127682365,22,1765294.0073306817,139863.28996747907,470485.6548650072,3,676.6742877119221,28
"POLYGON ((121.3475826389269 31.16003041400555, 121.3475826389269 31.17924624573631, 121.3251247568239 31.17924624573631, 121.3251247568239 31.16003041400555, 121.3475826389269 31.16003041400555))",17,68551.24488117782,10,485178.5848083866,246617.7037061723,2145.026387557474,0,9717.269259415894,40
"POLYGON ((121.3475826389269 31.17924624573631, 121.3475826389269 31.1984581784618, 121.3251247568239 31.1984581784618, 121.3251247568239 31.17924624573631, 121.3475826389269 31.17924624573631))",20,39441.72489299827,1,0.0,29803.800623213945,48690.16096633086,1,6490.728998080685,8
"POLYGON ((121.3475826389269 31.1984581784618, 121.3475826389269 31.21766621081351, 121.3251247568239 31.21766621081351, 121.3251247568239 31.1984581784618, 121.3475826389269 31.1984581784618))",17,23892.091198806345,4,379363.86265820847,0.0,0.0,0,10283.743187386584,8
"POLYGON ((121.3475826389269 31.21766621081351, 121.3475826389269 31.23687034142498, 121.3251247568239 31.23687034142498, 121.3251247568239 31.21766621081351, 121.3475826389269 31.21766621081351))",15,74890.06422212638,11,675058.5810365735,450499.1713168536,135091.27812570086,0,11711.615091010986,20
"POLYGON ((121.3475826389269 31.23687034142498, 121.3475826389269 31.25607056893175, 121.3251247568239 31.25607056893175, 121.3251247568239 31.23687034142498, 121.3475826389269 31.23687034142498))",27,72540.29618924145,1,180899.07828010383,26657.18471874948,389217.1087483208,1,17879.60605110666,14
"POLYGON ((121.3475826389269 31.25607056893175, 121.3475826389269 31.27526689197145, 121.3251247568239 31.27526689197145, 121.3251247568239 31.25607056893175, 121.3475826389269 31.25607056893175))",44,47651.23410390437,3,370983.9527692735,0.0,0.0,2,18050.98918500352,37
"POLYGON ((121.3475826389269 31.27526689197145, 121.3475826389269 31.29445930918367, 121.3251247568239 31.29445930918367, 121.3251247568239 31.27526689197145, 121.3475826389269 31.27526689197145))",16,31852.94227864902,2,563803.3745902195,0.0,0.0,1,9621.800572163202,46
"POLYGON ((121.3475826389269 31.29445930918367, 121.3475826389269 31.31364781921008, 121.3251247568239 31.31364781921008, 121.3251247568239 31.29445930918367, 121.3475826389269 31.29445930918367))",8,22959.62290571552,0,68787.22513570235,0.0,43388.10811504744,0,2003.5804284543278,20
"POLYGON ((121.3475826389269 31.31364781921008, 121.3475826389269 31.33283242069435, 121.3251247568239 31.33283242069435, 121.3251247568239 31.31364781921008, 121.3475826389269 31.31364781921008))",0,19128.68364198244,0,0.0,0.0,21291.39533926001,0,2530.469655945738,17
"POLYGON ((121.3475826389269 31.33283242069435, 121.3475826389269 31.3520131122822, 121.3251247568239 31.3520131122822, 121.3251247568239 31.33283242069435, 121.3475826389269 31.33283242069435))",4,36233.35610493385,0,240534.46133682152,0.0,0.0,0,0.0,12
"POLYGON ((121.3475826389269 31.3520131122822, 121.3475826389269 31.37118989262137, 121.3251247568239 31.37118989262137, 121.3251247568239 31.3520131122822, 121.3475826389269 31.3520131122822))",0,32712.69234760038,2,837253.2391158426,0.0,0.0,0,0.0,12
"POLYGON ((121.3475826389269 31.37118989262137, 121.3475826389269 31.39036276036163, 121.3251247568239 31.39036276036163, 121.3251247568239 31.37118989262137, 121.3475826389269 31.37118989262137))",0,40240.93531027332,0,300222.73176774726,0.0,0.0,0,0.0,32
"POLYGON ((121.3475826389269 31.39036276036163, 121.3475826389269 31.40953171415478, 121.3251247568239 31.40953171415478, 121.3251247568239 31.39036276036163, 121.3475826389269 31.39036276036163))",8,48293.99492309357,1,672791.4421415062,0.0,0.0,0,0.0,46
"POLYGON ((121.3475826389269 31.40953171415478, 121.3475826389269 31.42869675265463, 121.3251247568239 31.42869675265463, 121.3251247568239 31.40953171415478, 121.3475826389269 31.40953171415478))",0,17538.431331623444,1,0.0,0.0,0.0,0,0.0,25
"POLYGON ((121.3475826389269 31.42869675265463, 121.3475826389269 31.44785787451704, 121.3251247568239 31.44785787451704, 121.3251247568239 31.42869675265463, 121.3475826389269 31.42869675265463))",0,19973.478894800734,0,0.0,0.0,77456.87759324668,0,0.0,16
"POLYGON ((121.3475826389269 31.44785787451704, 121.3475826389269 31.4670150783999, 121.3251247568239 31.4670150783999, 121.3251247568239 31.44785787451704, 121.3475826389269 31.44785787451704))",3,23711.306697502823,0,168474.76653214713,0.0,83781.28250491696,0,0.0,19
"POLYGON ((121.3475826389269 31.4670150783999, 121.3475826389269 31.4861683629631, 121.3251247568239 31.4861683629631, 121.3251247568239 31.4670150783999, 121.3475826389269 31.4670150783999))",0,25640.16536908533,0,351372.5564927061,0.0,0.0,0,0.0,19
"POLYGON ((121.3475826389269 31.4861683629631, 121.3475826389269 31.50531772686858, 121.3251247568239 31.50531772686858, 121.3251247568239 31.4861683629631, 121.3475826389269 31.4861683629631))",0,9874.014931840497,0,171916.36776777793,0.0,0.0,0,0.0,5
"POLYGON ((121.3700405210299 30.98691269999999, 121.3700405210299 31.00616356086033, 121.3475826389269 31.00616356086033, 121.3475826389269 30.98691269999999, 121.3700405210299 30.98691269999999))",4,14963.244697396844,0,330313.4584554782,41315.47440333858,1914223.110340827,0,3123.619470904923,16
"POLYGON ((121.3700405210299 31.00616356086033, 121.3700405210299 31.02541053512337, 121.3475826389269 31.02541053512337, 121.3475826389269 31.00616356086033, 121.3700405210299 31.00616356086033))",0,65649.6399268974,1,216589.3112119596,0.0,2119436.2983015645,0,0.0,34
"POLYGON ((121.3700405210299 31.02541053512337, 121.3700405210299 31.04465362140231, 121.3475826389269 31.04465362140231, 121.3475826389269 31.02541053512337, 121.3700405210299 31.02541053512337))",0,60387.73085740214,1,236289.826709105,0.0,89475.99076779503,0,0.0,25
"POLYGON ((121.3700405210299 31.04465362140231, 121.3700405210299 31.0638928183124, 121.3475826389269 31.0638928183124, 121.3475826389269 31.04465362140231, 121.3700405210299 31.04465362140231))",0,19473.99167838456,0,1143334.266638712,0.0,3152168.4428271493,0,4776.380401792136,22
"POLYGON ((121.3700405210299 31.0638928183124, 121.3700405210299 31.0831281244709, 121.3475826389269 31.0831281244709, 121.3475826389269 31.0638928183124, 121.3700405210299 31.0638928183124))",0,35312.60400058932,0,966431.6344496682,0.0,3237608.146469201,0,7268.022967171517,34
"POLYGON ((121.3700405210299 31.0831281244709, 121.3700405210299 31.10235953849711, 121.3475826389269 31.10235953849711, 121.3475826389269 31.0831281244709, 121.3700405210299 31.0831281244709))",2,44204.89371752959,0,2505283.3840237274,30525.36431733469,501705.6414204575,0,2344.6245710007097,37
"POLYGON ((121.3700405210299 31.10235953849711, 121.3700405210299 31.12158705901236, 121.3475826389269 31.12158705901236, 121.3475826389269 31.10235953849711, 121.3700405210299 31.10235953849711))",15,70158.11316651342,6,1540019.8991350937,16297.182072753863,7883.473294281283,0,162.53183574026548,45
"POLYGON ((121.3700405210299 31.12158705901236, 121.3700405210299 31.14081068464005, 121.3475826389269 31.14081068464005, 121.3475826389269 31.12158705901236, 121.3700405210299 31.12158705901236))",1,54870.17109157446,13,1311559.3103974222,198226.26030745747,1412.766024170188,1,471.37253655037307,48
"POLYGON ((121.3700405210299 31.14081068464005, 121.3700405210299 31.16003041400555, 121.3475826389269 31.16003041400555, 121.3475826389269 31.14081068464005, 121.3700405210299 31.14081068464005))",11,44808.210091607376,33,1670799.2014635478,47155.89544856286,0.0,0,1634.8677378389223,37
"POLYGON ((121.3700405210299 31.16003041400555, 121.3700405210299 31.17924624573631, 121.3475826389269 31.17924624573631, 121.3475826389269 31.16003041400555, 121.3700405210299 31.16003041400555))",4,45502.24886197395,13,1107642.93849165,138208.5002323227,0.0,3,12745.056069531867,50
"POLYGON ((121.3700405210299 31.17924624573631, 121.3700405210299 31.1984581784618, 121.3475826389269 31.1984581784618, 121.3475826389269 31.17924624573631, 121.3700405210299 31.17924624573631))",33,99843.10404437604,8,1314792.4580241712,76576.03127205488,12761.335261420252,2,19222.424549378153,55
"POLYGON ((121.3700405210299 31.1984581784618, 121.3700405210299 31.21766621081351, 121.3475826389269 31.21766621081351, 121.3475826389269 31.1984581784618, 121.3700405210299 31.1984581784618))",10,61144.670806375216,31,2846290.884243851,14181.930141664572,0.0,0,23480.94456955952,56
"POLYGON ((121.3700405210299 31.21766621081351, 121.3700405210299 31.23687034142498, 121.3475826389269 31.23687034142498, 121.3475826389269 31.21766621081351, 121.3700405210299 31.21766621081351))",24,75270.90914380123,129,1320155.0722977296,1237286.058292856,0.0,2,22727.979338704365,62
"POLYGON ((121.3700405210299 31.23687034142498, 121.3700405210299 31.25607056893175, 121.3475826389269 31.25607056893175, 121.3475826389269 31.23687034142498, 121.3700405210299 31.23687034142498))",79,50503.82720889651,7,735937.31528675,11384.42019114307,0.0,2,18743.37055227111,68
"POLYGON ((121.3700405210299 31.25607056893175, 121.3700405210299 31.27526689197145, 121.3475826389269 31.27526689197145, 121.3475826389269 31.25607056893175, 121.3700405210299 31.25607056893175))",15,44539.44158105538,1,335099.024754072,0.0,24752.78040776609,2,1327.485281003866,28
"POLYGON ((121.3700405210299 31.27526689197145, 121.3700405210299 31.29445930918367, 121.3475826389269 31.29445930918367, 121.3475826389269 31.27526689197145, 121.3700405210299 31.27526689197145))",8,43899.88831952088,1,144088.0157872945,64200.06894614303,0.0,1,3237.431989353785,24
"POLYGON ((121.3700405210299 31.29445930918367, 121.3700405210299 31.31364781921008, 121.3475826389269 31.31364781921008, 121.3475826389269 31.29445930918367, 121.3700405210299 31.29445930918367))",0,51708.85517581437,0,384303.4417556083,0.0,0.0,0,4854.22007572266,11
"POLYGON ((121.3700405210299 31.31364781921008, 121.3700405210299 31.33283242069435, 121.3475826389269 31.33283242069435, 121.3475826389269 31.31364781921008, 121.3700405210299 31.31364781921008))",0,44341.50323213033,0,578261.8608467564,0.0,0.0,0,7472.321758818537,19
"POLYGON ((121.3700405210299 31.33283242069435, 121.3700405210299 31.3520131122822, 121.3475826389269 31.3520131122822, 121.3475826389269 31.33283242069435, 121.3700405210299 31.33283242069435))",0,44145.12442445768,2,191610.39745775756,0.0,0.0,1,6407.309749005038,28
"POLYGON ((121.3700405210299 31.3520131122822, 121.3700405210299 31.37118989262137, 121.3475826389269 31.37118989262137, 121.3475826389269 31.3520131122822, 121.3700405210299 31.3520131122822))",17,31426.804922474807,1,118159.10771316,50864.90229848076,0.0,0,0.0,45
"POLYGON ((121.3700405210299 31.37118989262137, 121.3700405210299 31.39036276036163, 121.3475826389269 31.39036276036163, 121.3475826389269 31.37118989262137, 121.3700405210299 31.37118989262137))",9,36739.9605632501,0,0.0,0.0,0.0,0,0.0,23
"POLYGON ((121.3700405210299 31.39036276036163, 121.3700405210299 31.40953171415478, 121.3475826389269 31.40953171415478, 121.3475826389269 31.39036276036163, 121.3700405210299 31.39036276036163))",4,25651.155739248265,0,0.0,0.0,0.0,0,1021.6866237772236,22
"POLYGON ((121.3700405210299 31.40953171415478, 121.3700405210299 31.42869675265463, 121.3475826389269 31.42869675265463, 121.3475826389269 31.40953171415478, 121.3700405210299 31.40953171415478))",0,21880.187986531284,0,0.0,0.0,0.0,0,0.0,17
"POLYGON ((121.3700405210299 31.42869675265463, 121.3700405210299 31.44785787451704, 121.3475826389269 31.44785787451704, 121.3475826389269 31.42869675265463, 121.3700405210299 31.42869675265463))",4,17617.203947432747,0,0.0,0.0,74799.8470507933,0,0.0,19
"POLYGON ((121.3700405210299 31.44785787451704, 121.3700405210299 31.4670150783999, 121.3475826389269 31.4670150783999, 121.3475826389269 31.44785787451704, 121.3700405210299 31.44785787451704))",0,24058.08683167203,0,2619.701103183464,0.0,448217.1356600296,0,0.0,10
"POLYGON ((121.3700405210299 31.4670150783999, 121.3700405210299 31.4861683629631, 121.3475826389269 31.4861683629631, 121.3475826389269 31.4670150783999, 121.3700405210299 31.4670150783999))",0,29112.9644637963,0,0.0,0.0,1535966.7139694286,0,0.0,4
"POLYGON ((121.3700405210299 31.4861683629631, 121.3700405210299 31.50531772686858, 121.3475826389269 31.50531772686858, 121.3475826389269 31.4861683629631, 121.3700405210299 31.4861683629631))",0,9845.120517366877,0,0.0,0.0,1558.8101930339408,0,0.0,0
"POLYGON ((121.3924984031329 30.98691269999999, 121.3924984031329 31.00616356086033, 121.3700405210299 31.00616356086033, 121.3700405210299 30.98691269999999, 121.3924984031329 30.98691269999999))",2,21859.931487148297,0,172780.89936309945,0.0,5313664.872187959,0,5647.835626080414,16
"POLYGON ((121.3924984031329 31.00616356086033, 121.3924984031329 31.02541053512337, 121.3700405210299 31.02541053512337, 121.3700405210299 31.00616356086033, 121.3924984031329 31.00616356086033))",0,33136.78922544695,1,778996.184852913,0.0,4782878.684170765,0,0.0,36
"POLYGON ((121.3924984031329 31.02541053512337, 121.3924984031329 31.04465362140231, 121.3700405210299 31.04465362140231, 121.3700405210299 31.02541053512337, 121.3924984031329 31.02541053512337))",1,60425.19415210741,0,1064312.079948806,0.0,410715.8156636057,0,5170.766268998542,31
"POLYGON ((121.3924984031329 31.04465362140231, 121.3924984031329 31.0638928183124, 121.3700405210299 31.0638928183124, 121.3700405210299 31.04465362140231, 121.3924984031329 31.04465362140231))",1,33871.36023775259,1,454050.4897395824,0.0,4683902.256830203,0,6541.566247654632,34
"POLYGON ((121.3924984031329 31.0638928183124, 121.3924984031329 31.0831281244709, 121.3700405210299 31.0831281244709, 121.3700405210299 31.0638928183124, 121.3924984031329 31.0638928183124))",0,36760.46353060291,2,597189.775919807,0.0,4701333.054540674,0,13246.242446746319,32
"POLYGON ((121.3924984031329 31.0831281244709, 121.3924984031329 31.10235953849711, 121.3700405210299 31.10235953849711, 121.3700405210299 31.0831281244709, 121.3924984031329 31.0831281244709))",3,32179.00097278725,6,1967744.8945590607,0.0,1802836.9844004456,0,22277.24846356015,40
"POLYGON ((121.3924984031329 31.10235953849711, 121.3924984031329 31.12158705901236, 121.3700405210299 31.12158705901236, 121.3700405210299 31.10235953849711, 121.3924984031329 31.10235953849711))",62,58984.94122984065,42,1587254.7797235623,112022.3888173224,0.0,2,7368.353507178665,65
"POLYGON ((121.3924984031329 31.12158705901236, 121.3924984031329 31.14081068464005, 121.3700405210299 31.14081068464005, 121.3700405210299 31.12158705901236, 121.3924984031329 31.12158705901236))",10,67410.49209613723,8,2563999.0992107326,9002.561575461505,0.0,2,12955.459549676045,59
"POLYGON ((121.3924984031329 31.14081068464005, 121.3924984031329 31.16003041400555, 121.3700405210299 31.16003041400555, 121.3700405210299 31.14081068464005, 121.3924984031329 31.14081068464005))",26,35706.19458093335,8,2544714.0165531943,68866.74750278743,0.0,2,17335.45951601411,66
"POLYGON ((121.3924984031329 31.16003041400555, 121.3924984031329 31.17924624573631, 121.3700405210299 31.17924624573631, 121.3700405210299 31.16003041400555, 121.3924984031329 31.16003041400555))",2,39001.35131978262,4,1716295.634075896,357598.41976395994,112672.99350623813,1,21272.973059913267,65
"POLYGON ((121.3924984031329 31.17924624573631, 121.3924984031329 31.1984581784618, 121.3700405210299 31.1984581784618, 121.3700405210299 31.17924624573631, 121.3924984031329 31.17924624573631))",19,60759.50966943665,31,1851971.4933398769,77761.54825371526,17384.1199571348,1,13424.745041443242,40
"POLYGON ((121.3924984031329 31.1984581784618, 121.3924984031329 31.21766621081351, 121.3700405210299 31.21766621081351, 121.3700405210299 31.1984581784618, 121.3924984031329 31.1984581784618))",1,64649.149794135184,125,991395.1829733616,12240.082044398863,113536.38993775222,2,16277.67233495092,54
"POLYGON ((121.3924984031329 31.21766621081351, 121.3924984031329 31.23687034142498, 121.3700405210299 31.23687034142498, 121.3700405210299 31.21766621081351, 121.3924984031329 31.21766621081351))",26,94081.05817618532,19,1320515.386161074,503742.2898195449,0.0,2,24865.665346116348,50
"POLYGON ((121.3924984031329 31.23687034142498, 121.3924984031329 31.25607056893175, 121.3700405210299 31.25607056893175, 121.3700405210299 31.23687034142498, 121.3924984031329 31.23687034142498))",56,64204.48979788637,6,2411016.2161766123,358670.09584157343,48673.99769377762,2,10820.452313466338,66
"POLYGON ((121.3924984031329 31.25607056893175, 121.3924984031329 31.27526689197145, 121.3700405210299 31.27526689197145, 121.3700405210299 31.25607056893175, 121.3924984031329 31.25607056893175))",30,54926.32560940876,2,703659.4378729127,0.0,91927.4514765998,2,1699.9191863339743,52
"POLYGON ((121.3924984031329 31.27526689197145, 121.3924984031329 31.29445930918367, 121.3700405210299 31.29445930918367, 121.3700405210299 31.27526689197145, 121.3924984031329 31.27526689197145))",4,27801.9687236725,1,931148.9528297076,151195.02121561742,0.0,2,572.7423719795527,32
"POLYGON ((121.3924984031329 31.29445930918367, 121.3924984031329 31.31364781921008, 121.3700405210299 31.31364781921008, 121.3700405210299 31.29445930918367, 121.3924984031329 31.29445930918367))",0,37711.37073902241,0,1585631.636368869,43846.01360861021,0.0,2,0.0,33
"POLYGON ((121.3924984031329 31.31364781921008, 121.3924984031329 31.33283242069435, 121.3700405210299 31.33283242069435, 121.3700405210299 31.31364781921008, 121.3924984031329 31.31364781921008))",0,30198.881567967685,9,1657040.2872193505,43303.84175068441,0.0,2,249.52795482239327,26
"POLYGON ((121.3924984031329 31.33283242069435, 121.3924984031329 31.3520131122822, 121.3700405210299 31.3520131122822, 121.3700405210299 31.33283242069435, 121.3924984031329 31.33283242069435))",5,39248.59769796632,5,829974.0615895385,0.0,0.0,0,6266.435365761273,7
"POLYGON ((121.3924984031329 31.3520131122822, 121.3924984031329 31.37118989262137, 121.3700405210299 31.37118989262137, 121.3700405210299 31.3520131122822, 121.3924984031329 31.3520131122822))",12,28498.893984211387,0,210461.5732156773,0.0,0.0,0,2815.4003002489662,34
"POLYGON ((121.3924984031329 31.37118989262137, 121.3924984031329 31.39036276036163, 121.3700405210299 31.39036276036163, 121.3700405210299 31.37118989262137, 121.3924984031329 31.37118989262137))",0,21670.44288918509,0,0.0,0.0,0.0,0,0.0,4
"POLYGON ((121.3924984031329 31.39036276036163, 121.3924984031329 31.40953171415478, 121.3700405210299 31.40953171415478, 121.3700405210299 31.39036276036163, 121.3924984031329 31.39036276036163))",0,21849.941309753514,0,0.0,0.0,0.0,0,0.0,14
"POLYGON ((121.3924984031329 31.40953171415478, 121.3924984031329 31.42869675265463, 121.3700405210299 31.42869675265463, 121.3700405210299 31.40953171415478, 121.3924984031329 31.40953171415478))",0,16103.092543954735,0,0.0,0.0,0.0,0,0.0,4
